Ugh. In sound class now. Out of here at 8. KILL ME. Won't get home until 10ish. ,0
"wants to use the 8-directional dance pad, pero di compatible sa TV yung game.  http://plurk.com/p/n0hyu",0
@jason_2008 Hello! Im out of coffee this morning..that's what i get for winding you up yesterday!!! Lol  Have a good day!,0
wants to play resident evil but school and work getting in the way ,0
@deepbluesealove Im still here .. reading an article on a different site.Seems a little dull on twitter tonight with no music ,0
@ExMi  I hope he comes back.,0
The Company I work for shuts down on Thursday...  Joblessville here I come...,0
"is trying to look to the big picture, but boy its hard to some days ",0
"seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!",0
"flat out today didnt get everythin done &amp; endured massive headache, fever and nausea. still have to finish my essay &amp; work tomory all day ",0
Feeling ill again today ,0
@SinaB77 I think we all do   ,0
I hate money... ,0
@nick_thompson  nick  I'd love to blame my oven I may have to blame the fact that I'd had a shed load of wine and was watching Top Gear! ,0
@JLSOfficial a photoshoot eyy'...im sure you will all look HOT ! come back to Brighton  !! say hellooo to the boys...love you LOADS xxxxxx,0
off to the dentist ,0
"Aww man, yet another party last night,..I miss new jersey!!  so anyone up to anything today?!?",0
@meganxnightmare I think so too  I always get it.,0
My girl @tjlefebvre is missing! Anyone seen her this evening? ,0
is not really feeling Twitter at all ,0
@Splont   I have a meeting all morning today if that makes you feel better ? Though I finish tomorrow until next weds to make you hate me!,0
"in zombie mode today, kids are ill and kept me up till 2.30am . Up for work at 6am ",0
@boomboxhearts  how come i haven't seen you,0
@Author82 ,0
1-1 final. ,0
On the way to Citrine with @brianedelman to meet @cayleyd. Should be good times but really wish @tarasilber was with us. Miss her ,0
@JonathanRKnight WISH I WAS A FLY ON THE WALL IN THAT ROOM!  DANCE SING WISHIN i WAS THERE-FAMILY CAME FIRST. GOD WISH I WAS THERE! ,0
Made my flight and just landed in Dallas.  Have to try to sleep so I can do Sunday AM... Starting to feel sick ,0
Is anyone else watching You've Got Mail right now? Rockstar. I need the pickup. It's one hit after another for my ppl the last couple wks ,0
@SongzYuuup wat is the name of ur mixtape with &quot;r u a performer&quot; &amp; &quot;do u kno what la pearla is&quot; i lost all my music and i ? that mixtape ,0
My cat has a fat lip ,0
Being left out ruins a night. BF ran into old college buddies and destroyed our date night ,0
"ut-oh, pain, flashing lights behind my eyes ... I know this party and I don't like it one bit ... migraine coming on fast ",0
"@Vanilla_B Damn. You were serious. My bad. Ok, cheese noted! BTW, I own 2 of those. Unlike you, I am ashamed. I also LOVED Bring It On 3. ",0
"i miss mike a lot. #brotherblues its weird having mom, dad, scottie, justin, and me all in one room without him. ",0
@Irish_vampire sorry just have a dog dying ib front of me ,0
"@Aanga Oh yeah.. ouch. Sorry, just assumed, it's you and all. lol. But seriously, that really sucks, and I hope you'll be all right. ",0
ALMS race was great. Will never forget the Corvettes!!! One more day to go with Indycar... my Fantasy picks didn't do so well in qauli ,0
@Hereticfred I think maybe....considering I have no idea who you are ,0
Sucky day ,0
spring breaks over. i have school tomorrow. fml ,0
&quot;Joellen started crying and then it all went down hill.&quot;-kaitlyn (hypothetically) ,0
@krysivory LMAO!! I remember it all too well my friend ,0
@ExciteMike Remember messing with accessibility options out of curiosity?  That autochecked &quot;silently fail future background changes.&quot; ,0
@kenneyjacob There were a couple of misspelt #cocktup tweets too... [my deepest apologies for initiating it]. ,0
@lilwaaaayne @xL0V3  WTF YOU TWO. I DIDNT DO ANYTHING. ,0
"i really wish i had more alcohol but i dont, so im gonna have to go with water ",0
My chick has to take care of her daughter tonight. No loving for me ,0
Feeling bloated and slightly nauseous ,0
Throat kills! ,0
"I am BLOWN! Ugh...for once I just want to enjoy myself and have fun, but somethin always happens to eff that up ",0
i can't stay awake right now. so i guess @taiheartshbk i was wrong about coming back. ,0
Using sister's laptop to surf. Using mobile sites because I exhausted a lot of bandwidth yesterday and today. ,0
"i made it 6 hours... feeling shitty  missing too many people, and obviously not handling it well. sleeping with willow.",0
i accidently deleted my picture ,0
@stevejankowski lol.  I wish I were able to sit at home making money  haha,0
@i_l_y  ewww  your faorite flavor?  ugh nvm i got to throw it back up. nasty ill have to change my fave. icecream flavor now  thanks dilli,0
just got out the shower bout 2 head 2 clunb sgugar but wish i was cupcakin wit @yungktinkh3adz  lol,0
@PHUCKaBiTCH yeah  some won't look cute..WE OUT TO UR POOL!,0
Thank L I saw a movie that brought be up a bit.  Still not great though ,0
"on our way home, missed the money by 1 match (me that is, Nils knocked out b4 me!) fun time, only downside -  smell like smoke   blech ...",0
is about 2 savour his last coffee b4 fasting 4 his operation 2moro @ the Shepp Private Hospital @ 7am ,0
"@emmafoxforce holy crap awful &amp; superscary, wish I came out 2 meet yalls @ stellas thurs maybe I coulda helped, just glad nobody got hurt ",0
"@katelyntarver Hi Katelyn! Any news about that TV show you were taping?  Idk if u mentioned it the other day at the chat, I wasn't home ",0
@B4dHorse IM NAWT!! I stopped sitting on it like 5 minutes ago ,0
"I'm hungry, but of course there's nothing to eat  I'm gonna watch SNL, then bed. Goodnight!",0
@marsherlin exactly!!!  sg sucks!,0
"@brazilian_angel so lucky, sun was out here, but warm enough to bathe in ",0
"@thatismyword i cant really tell him.   hey, what a game from your boys from Chi-Town...i only saw parts of the game but now i'm rooting",0
"Frederick just turned off the blazer game to watch Harry Potter, I think he is mad at the blazers.  But I don't mind the change! I &lt;3 Ron",0
Hmm im usually dead rite now...ugh skool monday..no more oprah ellen or kathie lee and hoda     i wish u went to skool for a millisecond!!,0
The top of my foot hurts. ,0
@Lauraannhacker this twitter is sooooo confusing... my head hurts now ,0
 Roobbb!! Please come home!! ,0
thinks a final score of 128 - 129 is SO disappointing. ,0
I miss Loma Linda. Even though its only 15 minutes away from the new house ,0
Loving reaper. Sad its prob getting cancelled ,0
There doesn't seem a lot of point in trying to get some sleep tonight anymore. It's already daylight ,0
@chelseabird Ouch. Bummer ,0
@SashaKane Hi Honey!  Your tomato plant died?  wah! LOL That's why I love organic produce at Whole Foods LOL,0
have a headache... ,0
Headed out with D and friends for some fun! Not staying out crazy late.....working all day tomorrow!  after a mimosa brunch if course!,0
"i hope what you said she did to you was untrue, and by the way, i still am so deep in love with you. ",0
"Watching Harry Potter and the Order of the Phoenix. Need to start working, but got work on the mind. 12 hours in hell tomorrow. Fun ",0
Spurs lost  ...MANU COME BACK!!!,0
today sucked im going to bed now  lexi im going to call you from my dad/brother/moms phone tommorow,0
@EFsSecretDghter I live in the country... Nearest neighbor is like 100 feet away ,0
"@ludovicah No, was it around the time Sarah Silverman called? I was having dinner then ",0
these new Windoze commercials make me queasy ,0
I miss @Jermo15 @Daveyf15 @Breck15 @JustinShameless @RickShameless @Marcopolo15 and @Davey15 already. Long drive home! ,0
"@feliciaheartsDW totally jealous, I want to be at that party ",0
Home from work. So many shoplifters and crying mothers i had to deal with  my manager gave me her food though yay food!,0
The party gods are frowning on me I have to work the whole wknd ,0
family get togethers make me sad to leave everyone ,0
@B4dHorse Days mean nothing to me. According to my computer it's April 1st. It's been April 1st for 16 days. I am lost in time. ,0
"Lost a rare gorgeous Seattle day due to taco del mar poisoning, my tummy still hurts ",0
Having a really down night.   It's good I'm talking to a counselor on Monday. These unfounded worries about my imminent death are annoying,0
@Bahama thanks girlie - i need it...there's a lot to do ,0
"@Infredib1e LOL! i am in fact getting ready to go out in the mission right now, but not with my little sister's friends ",0
"Redundant pieces of code lying here and there, stealing beauty and elegance from the projects's source, ",0
Super Dissapointed by Chuck Liddell vs. Showgun Rau fight ,0
at my gfs feeling pretty fat have to go home and get work clothes ,0
last day of spring break  it went by so fast and i don't wanna go back to school!,0
Hmm... Said he would call. But he never did. Not trusting him again.  that was his last chance...,0
"watching tv, too tired to go out ",0
"Feels sorry for @luishandshake , his album got leaked ",0
"@rain_holly NICE! I didn't know you are a Spurs fan. That makes like six of us on LSB, hahaha. Kinda glad I couldn't watch tonight. ",0
So there is no way to get back to my house. I live where it floods extremely bad. There are police blocking one way and too much H2O ,0
Got nothing to do on sunday ,0
Working on the Mac... trying to do a clean install of OS... not easy when you have been a PC all your life.   ,0
@jaynerio hannah and tiffany.. I know them too! Haha. But I never go to stonestown  how's it?,0
"birdied on the second hole this morning, then bogeyed the rest of the day. ",0
@nickgotskillz I'm trying to figure out why Twitter doesn't text me updates. ,0
aw man my crush has left blogtv ,0
Basically cried through 90% of Rachel Getting Married. ,0
@angelinhell19 stop trying to steal babies.  i have to get up at 6 ,0
"@vickycornell I had tix to both Ny shows but had to miss them. My daughter was just diag w/ Hodgkins. 95% curable, still sucks tho ",0
@swedeepea thx friend. I wasn't going to play butler to her anyway. She's had another rough teenage nite  These girls r complety twisted!!,0
I miss chicken ,0
Slacking on my tweets. We're in Ft. Smith seeing friends and family. Bad storms here are making me very nervous ,0
It's gay pride and didnt go ,0
OMG try taking three hungry teens to a grocery store when you're low on food--or don't! Smart people apparently know not to do this.  ,0
@mangopickle did we miss it all??? ,0
ugh. losing friends was not on my list for spring break. ,0
"@RajiveK dude that's what I'm saying. Tell me how tonight goes, I totally wish I could be out and about  have a drink for me ",0
"@ShinyDirt dude my bf went up to him and said he was hot and he only got a dirty, confused look! so disappointing  lol. FF5 still rocked!",0
@heatherhll I think @BluePhoenix1 is ignoring me...I've asked her a couple of questions lately and she just doesn't answer... ,0
@sheblondeswede Awww man. Schedule conflict *licks finger and flicks page* ,0
Needs a twitter tutorial.. ,0
no.  i'm sooooooo sad just watching week b4 last's American Chopper. i like jr. i think sr has some serious fucking issues,0
@hoyl you should ask your cousin. i want to watch tv tonight ,0
I wish break would never end ,0
"im lonely  keep me company! 22 female, Louisville - Kentucky",0
Two weeks in a row now... Sounders lost 2-0 ,0
"@BrooklynBoyz Free pizza for your bday??? That would be sweet, but you guys are closed on my birthday (on monday) ",0
@uvalmore ooh-can u tell me who wins? I'm not getting them tonight ,0
they're loosing come on guys! ,0
@nick_carter I know!!   I can fall of the bed! BIG dream!,0
@Elle_P ...is that stuff true...i hope not! ,0
couldn't stop them flowing ,0
@mrcoolness  next week is Dz bday weekend though...,0
@mamiesgoo blood isn't good.  I hope you're okay!,0
"@Fiona_Fierce I'm cooling boo, bout to rest my head. Gotta get up early! How did B look? I'm jealous ",0
Jacquelyn vomited a total of 6 times today. Don't know what's wrong. Taking her to the doctor tomorrow. ,0
secretly hoping someone will throw me a mini-rave in my room. in bed bored and feeling yucky ,0
Sigh. Still no freaking Internet- this time at our hotel. I didn't really need to send any work emails this week anyway. ,0
LOVED Legally Blonde! Need the soundtrack so I can memorize the songs! Miss my family.  Mentally preparing to return to the real world!,0
"@AClockworkToad I am sorry TTT, I dont have SB cake pic, that was in my phone when it died and I lost all my pics.  ",0
"I am in tears!! Maalaala Mo Kaya is sooOo sad. I swear, Filipino soaps are the best *sniff sniff ",0
"If only NRL matches were 40 minutes long, Roosters would win every time ",0
i need my mommy   &amp; my daddy  ,0
the love of my life turned 23 last week &amp; i just greeted him now  i am a HORRIBLE love of his life.,0
im gonna miss snl tonight  someonetell me who will be on tonight!!!!!!,0
wax - or epilate? ive been waxing my lower legs DIY recently. -scrutinise- i see ingrowns. ,0
lol i put boyz i meant bird flu ,0
@footballlvnlady agree...but twitter has been acting up too...he prob wont come on tonight cuz it seems ok ,0
is it over yet??? i dozed off..   #UFC,0
i hate when my family gets drunkk ,0
@4cal I was out of town ,0
"I wish I ate as well as @mjyazzie , I ate chili from a can tonight  ",0
@boomboxhearts  they're not in my phone which means my phone tarded out on me. it does this lots lately. no buttons work. waa. when home ?,0
wish i had money to go to coachella! darn...i guess i have to keep wishing ,0
Hurt my back and 3 Vicodin arent helping ,0
Never want to leave Australia. Only one week left ,0
"I lost my on a good day cd that i bought on the streets of chicago, lets hope that itll give the person who finds it a good day. ",0
"Seventeen again was great, reeses peanut buttercups x2, twix x2 = Me about to be sick ",0
oh man it's too early and too cold! baaah school ,0
watching RENT on broadway (on dvd). as close as im goin 2 get 2 watching the play in person. ,0
Congrats to the cast and crew of Anything Goes on 3 great shows! (or 4 if you count the dress rehearsal)    I miss it already ,0
@ameliorating awww i'm sorry  i'll make you chicken soup!,0
oki it iz now 3:00 am g2g sleep i have my last day of hoildayz 2morrow  love you guys ily..[[reunitation roxxx]],0
@notatard on a saturday?  ,0
"punched in the face, not good.....my head is sore  x",0
@semipenguin i'm still with ya..sitting in the computer chair..no couch since my laptop screen is busted ,0
im really board and im going to see 17 again next weeknd  super bummed my frnds bailed....i shud probably be doing hmwrk right now oh well,0
Trying to write a song...... ITS FREAKIN INSANELY HARD!!!! ,0
great night...but had an expensive mediocre dinner  to dreamland i go!,0
Justin's cat just pissed on my tempurpedic pillow! ,0
&quot;They found Sonny?&quot; &quot;No baby.... they found Mitch&quot;  *tearX3*,0
"sorta sad.  okay, really sad. dangit. how can people be so mean?",0
My feet hurt so bad. I wore heels when I went to see Anne Frank's Diary and I haven't worn heels in years holy shit. I'm exhausted. ,0
Trying out Blu. Beautiful client. Just wish there was a way to resize the window though. ,0
All by my lonesome now that my mum's gone  Well at least until K turns up in 2 hours. Time for reading and packing.,0
feel like crap..i'm going to bed ,0
@bananawong not hobing ah.... joey's cat  she lost two of her beloved cats in less than a year....,0
about to leave for england ,0
Everyone's at my house. I want to sleep ,0
didnt play tournament  lost playoffs  goin 2 bed soon,0
Did everyone in the GB/FV area do some cool stuff with the good weather today? Didn't @JeffLast say it will not be as pleasant Sun &amp; Mon? ,0
@bobbinrob  for low squee ,0
@giagiagia Yea! That would be really cool! Tivo! :&quot;&gt;  Gah I miss Tivo. ,0
@jessikaw Yeah he said he saw the rash a few days ago... so I had no warning... ,0
@iPhoneDeck Forget that blank post -- clicked the wrong button ,0
@lomobabes log onto internet and twitter from the twitter website! Don't think we've got an application like Iphone! ,0
"Wow, the month &quot;May&quot; completely slipped my mind. My vacation just got pushed back 31 days ",0
Back to school tomorrow. ,0
Loving my sweet husband. He's so sweet to me when I'm feeling ,0
"wow, where's Ashton and Demi @ tonight?anyone heard from them? miss them on here..  ",0
@ZenityChenity i miss it too ,0
I just dropped my macbook ,0
@fba06 I want a delicious salvadorian dinner too  salvadorian food is sadly not in high demand,0
Oh Daddy Yankee why are u so whack now? Listening to playeros and old reggaeton...at work till 8am  ...could be worse ,0
"@amazingphoebe yeah, i did think that, maybe you should have been unforgiving in the first place  you could hurt me that much, you could",0
My poor son put himself to bed tonight. We didn't get to read any of his new books we bought either. ,0
"I cannot believe, after six years, Wilmington still feels like home to me. My family there agrees. They didn't want me to leave ",0
@MissJia I'm sorry to hear that. ,0
is stuck between 2 worlds. Which one is the right one? I think I know but....can someone else be me until this is over lol ,0
is beat from a looongg day and thinks he might have accidentally helped a friend by crack ,0
Work in the am ,0
"@siriuslyheather Aww, that sux ",0
@Ecosaveology Sorry I missed you today.  Let me know if you and/or Ed come to Oklahoma or Texas again. Ed is amazing!,0
@Mz_Content04 I need u to hush...I got bored damnit...this mfer getn on my nerves! Miss my guy! ,0
@MUSiCiSLiFE45 hahahah that may be true..... unfortunately we're at 3oh!5 now though... ,0
"im lonely  keep me company! 22 female, Salt Lake City - Utah",0
folding washing - lots of it ,0
@jmewithachance cause i woke up early and i have nothing to do  im watching gay twilight and now im gonna watch xmen 2 ahaha,0
sometimes u just want to feel the urge to want to cry.... ,0
Doesn't feel good at all. ,0
@CynnieMe oooh Grey Gardens sounds good! but I dont have HBO. ,0
dont know what this is ,0
@Claymoore Hey... on your side bar under &quot;web address&quot; over there-----&gt; your web address is a bad blog page ,0
I want a boyfriend with a british accent ,0
@BeckyBuckwild I spoke to Heat today he sounded so sexy on the phone but whatever at least one of us will get lucky ,0
bought a dress... but might not work cuz it's too long...  damn my asian short genes...,0
"@allieK ahahahha i saw lol. &quot;I like my biscutis reallllllly hotttttt!&quot; Lmfao i hate you both, i fucking called him!  Assholes!",0
I still like the kid I liked last year we liked each other but never dated.him&amp;his gf broke up&amp;I was so happy.but now there back together ,0
"so stressed out, I'm breaking out  Night twitter land.",0
Tanned and had dinner with my Dad. Now TWO John Cusack 80's films. &quot;The Sure Thing&quot; &amp; &quot;One Crazy Summer&quot; All that is missing is my BFFF ,0
@las_vegas_grl83 Argh! Spoiler!!! ,0
@toffeecrisp100 no I didn't see anyone famous  Am still awake after god knows how long...,0
"Oh god, Mikey's naked. Wait. This is the norm. ",0
bad luck follows me around closer than my own shadow. ,0
@therealTiffany i thinkk you guys should take a picture. and @ reply it to me in a twitpic because i love you both of u to death. miss u ,0
"School Tomorrow  NO!! Eh good way to catch up with friends, i just don't want to get up at 7am ",0
@irishnessa it does. AND my battery on my phone is low ,0
I want to watch a bad movie but i cant ,0
I wanna get over this already.  I hate being sick ,0
"im lonely  keep me company! 22 female, Denver - Colorado",0
At home... not feeling so well ,0
@vegopaul Details...@bird_e u know @tysreflections ate and changed her mind lol we are @ the 1st spot w/out her ,0
I'm mad as hell cause my DVR didn't record the #nascar race ,0
Is never going to eat McDonalds again! They have ruined the humble junior burger with pepper  and now it tastes like crap,0
"Bah, one of my strawberry Pop-Tarts had a split-open wrapper in the box, so they ended up becoming stale   Poor Pop-Tarts . . .",0
Not enough time in a day ,0
"Started working on the Argent Tourney with my Pally. Gah, two character's worth of rep grind a day now.  #wow",0
wow  i thought my leg was getting alot better...,0
@AliceJong haha... i was painting downstairs while watching family channel. now i don't know if YOUR up and i am slightly bored as well.. ,0
@PaulaAbdul I hope you feel better! ,0
is missing the IPL action due to the time difference ,0
Is gonna KILL Itunes It wount let me put Demis cd on it ,0
Just spent a whole day w/out any outside or human contact  really tired booooooo I suck!!!!!! Love life ;),0
@txcheesehead The tile is out but we have just barely started to paint.  ,0
Time to go to Don's. Ugh. I feel like shit though ,0
"@girlandcowdog Aww!  I thought it was sunny all over America... I'm sorry, dear. ",0
"im lonely  keep me company! 22 female, Milwaukee - Wisconsin",0
"im lonely  keep me company! 22 female, Yakima - Washington",0
@blanesaw ah so jealous  if i didnt have so many tests this week i wouldve gone,0
"@randbay what's good? Who worth the follow y'all? SHE worth the follow y'all!!! Haha I was tryna do ur song, but it ended up boo boo. ",0
I am in love with a irish accent...and it is a forbidden love. Sad face ,0
wishes she was in americaa to follow lily allens clues and get to see her  shes amazinggg,0
@SwayShay HAHA! Or maybe he did not notice? He seems to be ignoring us all ,0
"Not normally into the blond hair/blue eyes, but old regular Elizabeth is back &amp; looks amazing as ever. Alas, she's going back on tour. ",0
@ChefMark That is no fun to hang around! ,0
And it never did get here ,0
@sarahsaturday What's wrong? ,0
Going to bed not feeling so great ,0
@deasaurr me too  awww,0
"Trying to figure out what the heck is going on. i dont understand this site, why wont it let me upload a picture ",0
: starting tomorrow I vow to tweet less so alyssa will continue to follow my facebook updates mobilly. ,0
Where is my Blazer team? They did not show up at the Rose Garden tonight. ,0
peanut sauce does not agree with me ,0
@NoraBurns Wow! bummer! Sorry to hear that Nora ,0
"Seeking employment; Widening the net to similar fields, or less experienced fields as my main fields of 'expertise' are lacking positions ",0
omgoshhh hes not coming back till monday which means i won't see him till i come back thursday  fucken jerk! sighh i miss himmmm ,0
trying to find Demi's web cast thing b/c i missed it ,0
i need a pick-me-up ,0
@ssbohio I failed chemistry... ,0
Oh and I'm sorry there weren't much pics. I was yapping away and getting tipsy. ,0
mariners lost  what was Ichiro thinking with that throw to home?!,0
@hblumer I know so sad  Watch Friendly Fires for me tomorrow!,0
Just had to disable offline GMail - Google Gears was disrupting my direct-to-label-view shortcuts. ,0
"im lonely  keep me company! 22 female, Albany - New York",0
@Abbieyamira I miss you too. ,0
@karasalazar I'm sorry   I'm watching some movie with Bily Ray Cyrus in it.,0
Wish I hadn't missed Since You Walked into My Life earlier   Kicks myself,0
"@DGPerth Oh really, how could I ever think that? ",0
Kinda scared and don't like the look of it ,0
Second tattoo delayed ,0
"Man, I need to finish working so I can play Persona 4 ",0
"Mets won, went shopping, celebrated Brad's b-day w/ everyone, I'd say this was a pretty awesome saturday.  Not ready to do hw tomorrow. ",0
@gabriellegg i just wish i could give you a lil hug before i go back to Denmark. But im leaving wed  don't wanna,0
@SayingSorry ,0
my neck is still hurting! oh and the thing i have is torticollis. its a neck spasm otherwise known as rye neck.. i went to the ER today ,0
wants iTouch so bad ,0
Will someone pls refresh the #hotstreak alert addon (like magealert) on #cursegaming for #wow patch 3.1? Miss my easy hotstreak spotting. ,0
started knitting a bag its orange like the sun which is in hiding ,0
@legmar double fail! U went to #whataburger without me?!? Im a sad panda ,0
@ThirtyFour_dB Lucky! You never cook that for me anymore. I sad ,0
Why can't I ever get to sleep at normal hours anymore  sick I needa get better,0
@CavaRocks sorry to hear about the loss of your PezPet ,0
@ifoundwonder sigh i need to talk to you about friday ,0
@mrskutcher My girlfriend got spooked on her horse!?!? OH NO!!! ,0
I feel horrible! I slammed my dogs  tail in the car door. ,0
ugh saturday night fail. maybe when matt gets out of that club we will do something after. maybe. i need to get outta this state of mind ,0
Watching Blazers get blown out  #uprise,0
is tired . ,0
@msprettynsweet messin with them essay papers huh? lol. good luck. i didnt hang out at all lol ,0
i'm ready to go home... but still have a month+ ahead of me. ,0
Won't be watching many NBA games as I am almost over my download limit for the month ,0
ive got 71  i feel NOT loved,0
We are at dio deka in los Gatos.  Cathie keeps trying to talk about antimatter....yawn ,0
Bloated as fuck. 1l choc milk will do that followed by 2 bagels with spinach and cheese. ,0
@Irish_vampire @MCRmuffin  ::faceplants on floor and cries::,0
tried a new italian resturant... Da Vinci's.  It was kinda bland and to expensive for what we got... the appetizer was the best ,0
Omg hip still hurts! hopefully it will feel better soon ,0
@DukeTerrell Im good I suppose.. My Dad (Tzu) passed last thursday  but other than that Im good,0
"@Elleonora yea, not many people have this ",0
@Bobby_Labonte. u'll get ur win soon enuf. I've believed n Mark &amp; he got it. Now I believe in you. Ull get it. 2Bad Michael Waltrip wont. ,0
"I know Spider won, owned the entire fight and its impressive that he almost wasnt hit... but it was a  boring fight ",0
@cmellmer  How long have you been on twitter,0
She did it again NO ReD LiGhT SPeCiaL 4 me  guess its gonna take another 2,0
I'm sick.   But you are taking such good care of me!  ,0
Watching &quot;Yes Man&quot; all by myself   ,0
@luvnewkids Theyre gonna be about 2 hrs away from me but I spent all my $$ on Spring concerts so I can't afford any more this year ,0
is packing her bags. Don't want to leave ,0
heading to bed watching the golden girls missing someone special ,0
Im never getting out of work ,0
@tindling i had peoples. and awesome sandwiches things with emily and charlie. yumminess. no eggs though ,0
Damn! I love my Nigga. But how can I tell him his girl looks like the shit out my hamster's ass?? Its not even a joke ,0
Still off my feet...may have a hernia...more tests scheduled...would rather be designing new dolls and patterns ,0
Tough love is serving as coffee cause I can't sleep without watching the end...I'm gonna be sooo tired @ church  gotta praise him anyhow!,0
"@purplefl0wer I know.   I think natan and I are going to go get food, wanna come?",0
I start moving at 10 in the morning and I'm not ready. Waterbed won't drain and so far I only have one person to help me tomorrow ,0
is sad about this weather. i miss cali ,0
Goodnight. ,0
"@RebelSean Get better soon, dude  That sounds absolutely awful.",0
SNL....the best of amy poehler....LOL.....awwww  it comes to an end....,0
"Dang it! I missed the fight  just had dinner with THE man Adam Ginsberg, u gotta check him out!!",0
"Perhaps because i'm so bummed the night stinks?  in Downey, CA http://loopt.us/TaBFeA.t",0
mmmm study study study  ooof procrastination such an aggravation.,0
MSN hates me ,0
@racstar Sorry for cancelling. ,0
head hurts  = wish it would &quot;SHUT UP!!&quot;... let me smile again,0
Ganguly no longer KKR captain  http://www.iplt20.com/news/2009/articles/12298.html,0
so very very sick....  hope me gets better!,0
@mynameisalbert oh...... I missed it ,0
The Silva fight was not what I expected. Over all UFC 97 a let down ,0
I'm wondering if anyone reads anymore?  I need someone to discuss with!!!!,0
@DakotaMcC got there as @cmykdorothy was leaving and after @3dogmcneill left ---dinner ran late ,0
"I'm getting close, maybe a couple more days and I will have it, or several more inches, but that will never happen ",0
"What a horrible ufc, the silva fight was pathetic. Sad end to chuck Liddell ",0
"lol, good call. I'm attempting to do maths now, and I can't do it    fudge! I should have started this earlier!",0
"Eating ice cream and calling my mona.. God,i miss her.. ",0
@hhhm i do too... ahhhhh  ,0
is back to looking for a job...this sucks so bad.  ,0
@kswiggs  it always makes me tear me.,0
I nd a deeeeeeeep tissue massage when I get home!! My feet hurt soooo bad. ,0
@nerdyboytko for like 5 months!!!! it just was not workin.... ,0
http://twitpic.com/3kwn6 - i want to go to disneyland.....i wish i didnt work tomorrow! ,0
"I should probably go to sleep now. It's so windy and loud outside though   5am wake up call tomorrow. If I haven't tweeter by 6, worry.",0
"im lonely  keep me company! 22 female, Duluth - Minnesota",0
Upload speed is so much faster in the US... Going home on Wednesday is going to feel like going back to the dark ages ,0
good night! tomorrow it's back to reality - vacation is over ,0
I can't fall asleep ,0
@Hollix With who?!? I've too lazy an ass to climb anything  *taking literal suggestion*,0
"eh, just ate perrogies.....talked about life with rob.... cant sleep... want to..... bored........... sadface........ ",0
Got fried today at the swapmeet ,0
I hope Chetters is alright ,0
I'm tired of buying a new pc notebook every 18 months or so ,0
 he didnt call.... AGAIN..,0
Managed to tether my phone then it just randomly stopped working and I've tried everything to fix it but no dice  sigh,0
i hate when i have to get up early. ,0
@westonmyers  wait hold on....that was how much had downloaded  ...i was looking the IE download box that i haven't seen in like two years,0
homework ,0
"so bored, theres nothing to do. ",0
"Back home, in bed, sick as a dog, wishing I had someone to take care of me.... ",0
I'll post the anwser tomorrow which is the last day of Spring Break ,0
@katiecrush no im not. i have no way of getting there lol. Are you going? and im sorry you got burnt  i can imagine how much it must hurt,0
"had a fun night in Philly even though my ears are still ringing from the club music. Work in the am, yay ",0
If only she knew....Thats all I'm gonna say ,0
@genhurtt How do you rise up? I'd love to but  I feel so empty atm ,0
http://twitpic.com/3kwoo - THIS IS sooo WHAT IMA TALKIN BOUT!  I could live n this! BOOYAHH! but its $89K ,0
"@KissofJudas  *holds you, hoping it will help a little*",0
"there's an ambulance next door - a little old lady lives there by herself, oh noes ",0
No patron in my cup ,0
I miss yall though ,0
I realised scrambled eggs on a hangover not a good combination ,0
@_pieman I don't think we're going to seeing the SMB consumer product uptake in the Linux market for a couple more years unfortunately ,0
@yeahboyandsarah i am so jealous you are a member of itleaked ,0
@AgentMan1 You're really into the US Armed Forces! lol  Though I didn't see any Army posters ,0
"actually kinda tired, even though i should still be driving, coming home from Iowa, but i didnt go, so i'm home already. ",0
@Brandonbates  I hate when that happens!,0
ITS MARIA SHARAPOVA's BDAY!!! I just realised that!  I suck.,0
Hanging with Harry and Squirrel! School tommorow  I dunno how I'm gonna get up at 6.30! Arghhh,0
ew i'm mad my fastest was 57. ,0
wish i could game some more tonight but feeling like crap right now ,0
"MIA @coachella, where is JIMMY?   so sad!",0
Everyone is out having fun without me and im home recovering from being sick. I'm lonely and sad ,0
"is Mompreneur. hmm.. my bro needs my laptop today, so.. means I can't do my work~ ",0
"hm.. what is this? follow me wars? sorry folks, not into creating a game of numbers and how cool i am based on followers on internet. ",0
Lost my GF rabbit in cannes... ,0
@xokimox13 sorry sorry i slept in  i'll come tomorrow are you and everybody going to be there?,0
@SandiHockeyMom and @sarah_connors Hope you guys had a great time following Stanley Cup play tonight (I had too much work to do)! ,0
How can I be so bored when I have so much to do?! Eh.....might as well go to bed  http://myloc.me/3O2,0
"@darthcena I'll have to write a tutorial, hee!  I'm sad that it isn't being developed anymore. ",0
"tireedddddd, i miss hilton head island &amp; beaufort. marrweeeennies ",0
@_angeliina Ouch! Glad ya didn't =D otherwise poor Kevy would be awful lonely  Lol!,0
"@SUPERskimmy hahaha i cant find any of mine  well it also is that there all old and probably over shit like this, DAM FLAMIT!",0
@mslujan  .. no fair.. w/e ... night ;),0
@nick_carter I miss my dog very much. ,0
No 3-pointer for Rudy tonight. ,0
i really can't study right now. I NEED MOTIVATION! cause it's tmrw ,0
trying to learn CSS. I need better concentration and memory. i have memory of an 80 year old person  lol,0
My head hurts. ,0
